Gene	Clade_0	Clade_1	Clade_2	Clade_3	Clade	Ecotype	Allele	Name	File	HV
7416_T304-R1	Int8095_88	Int8095_88_99_L_21	NA	NA	Int8095_88_99_L_21	7416	1	7416_G304	../Autoclades_70_Refinement_1/Int8095_88_99_L_21/Int8095_88_99_L_21.best.fa	0
1925_T547-R1	Int8095_88	Int8095_88_99_L_21	NA	NA	Int8095_88_99_L_21	1925	1	1925_G547	../Autoclades_70_Refinement_1/Int8095_88_99_L_21/Int8095_88_99_L_21.best.fa	0
9669_T451-R1	Int8095_88	Int8095_88_99_L_21	NA	NA	Int8095_88_99_L_21	9669	1	9669_G451	../Autoclades_70_Refinement_1/Int8095_88_99_L_21/Int8095_88_99_L_21.best.fa	0
9654_T304-R1	Int8095_88	Int8095_88_99_L_21	NA	NA	Int8095_88_99_L_21	9654	1	9654_G304	../Autoclades_70_Refinement_1/Int8095_88_99_L_21/Int8095_88_99_L_21.best.fa	0
7273_T439-R1	Int8095_88	Int8095_88_99_L_21	NA	NA	Int8095_88_99_L_21	7273	1	7273_G439	../Autoclades_70_Refinement_1/Int8095_88_99_L_21/Int8095_88_99_L_21.best.fa	0
7373_T332-R1	Int8095_88	Int8095_88_99_L_21	NA	NA	Int8095_88_99_L_21	7373	1	7373_G332	../Autoclades_70_Refinement_1/Int8095_88_99_L_21/Int8095_88_99_L_21.best.fa	0
7288_T458-R1	Int8095_88	Int8095_88_99_L_21	NA	NA	Int8095_88_99_L_21	7288	1	7288_G458	../Autoclades_70_Refinement_1/Int8095_88_99_L_21/Int8095_88_99_L_21.best.fa	0
7058_T377-R1	Int8095_88	Int8095_88_99_L_21	NA	NA	Int8095_88_99_L_21	7058	1	7058_G377	../Autoclades_70_Refinement_1/Int8095_88_99_L_21/Int8095_88_99_L_21.best.fa	0
9762_T433-R1	Int8095_88	Int8095_88_99_L_21	NA	NA	Int8095_88_99_L_21	9762	1	9762_G433	../Autoclades_70_Refinement_1/Int8095_88_99_L_21/Int8095_88_99_L_21.best.fa	0
9543_T254.2-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9543	1	9543_G254.2	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9762_T259.2-R2	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9762	2	9762_G259.2	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9669_T231.1-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9669	1	9669_G231.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9792_T298.1-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9792	1	9792_G298.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
108_T319.1-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	108	1	108_G319.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9545_T277.1-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9545	1	9545_G277.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
7413_T446-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	7413	1	7413_G446	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
7322_T194.2-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	7322	1	7322_G194.2	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
10015_T197.1-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	10015	1	10015_G197.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9100_T303.1-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9100	1	9100_G303.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
5993_T350.1-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	5993	1	5993_G350.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
7415_T326-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	7415	1	7415_G326	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9583_T217.2-R2	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9583	2	9583_G217.2	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
5784_T206.2-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	5784	1	5784_G206.2	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9533_T271.2-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9533	1	9533_G271.2	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9762_T259.2-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9762	1	9762_G259.2	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9518_T266.1-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9518	1	9518_G266.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
7288_T301.2-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	7288	1	7288_G301.2	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
1925_T712-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	1925	1	1925_G712	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
6974_T308.1-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	6974	1	6974_G308.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
7273_T204.2-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	7273	1	7273_G204.2	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9837_T234.1-R2	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9837	2	9837_G234.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
7213_T277.2-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	7213	1	7213_G277.2	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9583_T217.2-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9583	1	9583_G217.2	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9536_T141.1-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9536	1	9536_G141.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9549_T167.1-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9549	1	9549_G167.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9887_T234.1-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9887	1	9887_G234.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9837_T234.1-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9837	1	9837_G234.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9944_T186.2-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9944	1	9944_G186.2	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9134_T212.2-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9134	1	9134_G212.2	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9879_T226.1-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9879	1	9879_G226.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9537_T253.1-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9537	1	9537_G253.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9764_T290.2-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9764	1	9764_G290.2	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9600_T387.1-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9600	1	9600_G387.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
6981_T308.1-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	6981	1	6981_G308.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9536_T141.1-R2	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9536	2	9536_G141.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9944_T186.2-R2	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9944	2	9944_G186.2	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9887_T234.1-R2	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9887	2	9887_G234.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
6924_T232.1-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	6924	1	6924_G232.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9550_T302.2-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9550	1	9550_G302.2	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
6974_T308.1-R2	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	6974	2	6974_G308.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9879_T226.1-R2	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9879	2	9879_G226.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9869_T142.2-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9869	1	9869_G142.2	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
7417_T128.1-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	7417	1	7417_G128.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9542_T224.1-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9542	1	9542_G224.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9947_T242.1-R2	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9947	2	9947_G242.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9947_T242.1-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9947	1	9947_G242.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9871_T181.2-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9871	1	9871_G181.2	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9557_T241-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9557	1	9557_G241	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9554_T231-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9554	1	9554_G231	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
7067_T129.1-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	7067	1	7067_G129.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9597_T287.1-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9597	1	9597_G287.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9654_T258.1-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9654	1	9654_G258.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
6906_T196.1-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	6906	1	6906_G196.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
Athaliana_AT1G12290.2	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	Athaliana	2	Athaliana_AT1G12290.2	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
7167_T206.1-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	7167	1	7167_G206.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9784_T298.2-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9784	1	9784_G298.2	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
Athaliana_AT1G12290.1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	Athaliana	1	Athaliana_AT1G12290.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
6909_T208.2-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	6909	1	6909_G208.2	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
6899_T250-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	6899	1	6899_G250	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
7396_T220.1-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	7396	1	7396_G220.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
7373_T177-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	7373	1	7373_G177	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9610_T236.2-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9610	1	9610_G236.2	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9332_T249-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9332	1	9332_G249	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
7416_T120-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	7416	1	7416_G120	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
7328_T271.1-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	7328	1	7328_G271.1	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9721_T272.2-R1	Int8095_88	Int8095_88_99_R_67	NA	NA	Int8095_88_99_R_67	9721	1	9721_G272.2	../Autoclades_70_Refinement_1/Int8095_88_99_R_67/Int8095_88_99_R_67.best.fa	0
9580_T412-R1	Int8182_209	Int8182_209_411_R_3	NA	NA	Int8182_209_411_R_3	9580	1	9580_G412	../Autoclades_70_Refinement_1/Int8182_209_411_R_3/Int8182_209_411_R_3.best.fa	0
9545_T391-R1	Int8182_209	Int8182_209_411_R_3	NA	NA	Int8182_209_411_R_3	9545	1	9545_G391	../Autoclades_70_Refinement_1/Int8182_209_411_R_3/Int8182_209_411_R_3.best.fa	0
9134_T466-R1	Int8182_209	Int8182_209_411_R_3	NA	NA	Int8182_209_411_R_3	9134	1	9134_G466	../Autoclades_70_Refinement_1/Int8182_209_411_R_3/Int8182_209_411_R_3.best.fa	0
9610_T222-R1	Int8182_209	Int8182_209_413_R_5	NA	NA	Int8182_209_413_R_5	9610	1	9610_G222	../Autoclades_70_Refinement_1/Int8182_209_413_R_5/Int8182_209_413_R_5.best.fa	0
7273_T040-R1	Int8182_209	Int8182_209_413_R_5	NA	NA	Int8182_209_413_R_5	7273	1	7273_G040	../Autoclades_70_Refinement_1/Int8182_209_413_R_5/Int8182_209_413_R_5.best.fa	0
7415_T066-R1	Int8182_209	Int8182_209_413_R_5	NA	NA	Int8182_209_413_R_5	7415	1	7415_G066	../Autoclades_70_Refinement_1/Int8182_209_413_R_5/Int8182_209_413_R_5.best.fa	0
7322_T046-R1	Int8182_209	Int8182_209_413_R_5	NA	NA	Int8182_209_413_R_5	7322	1	7322_G046	../Autoclades_70_Refinement_1/Int8182_209_413_R_5/Int8182_209_413_R_5.best.fa	0
7111_T085-R1	Int8182_209	Int8182_209_413_R_5	NA	NA	Int8182_209_413_R_5	7111	1	7111_G085	../Autoclades_70_Refinement_1/Int8182_209_413_R_5/Int8182_209_413_R_5.best.fa	0
6939_T494-R1	Int8182_209	Int8182_209_409_R_1	NA	NA	Int8182_209_409_R_1	6939	1	6939_G494	NA	0
6939_T600-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	6939	1	6939_G600	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
7415_T063-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	7415	1	7415_G063	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
9837_T253-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	9837	1	9837_G253	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
108_T067-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	108	1	108_G067	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
7273_T044-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	7273	1	7273_G044	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
7288_T095-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	7288	1	7288_G095	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
9550_T197-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	9550	1	9550_G197	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
5993_T214-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	5993	1	5993_G214	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
9100_T471-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	9100	1	9100_G471	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
6939_T502-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	6939	1	6939_G502	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
6899_T240-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	6899	1	6899_G240	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
6939_T232-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	6939	1	6939_G232	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
7322_T049-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	7322	1	7322_G049	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
7111_T082-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	7111	1	7111_G082	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
9792_T057-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	9792	1	9792_G057	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
7373_T033-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	7373	1	7373_G033	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
9597_T222-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	9597	1	9597_G222	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
6899_T519-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	6899	1	6899_G519	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
6899_T041-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	6899	1	6899_G041	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
5993_T309-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	5993	1	5993_G309	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
1925_T596-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	1925	1	1925_G596	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
7167_T346-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	7167	1	7167_G346	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
9784_T201-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	9784	1	9784_G201	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
5993_T122-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	5993	1	5993_G122	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
9669_T107-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	9669	1	9669_G107	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
9721_T047-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	9721	1	9721_G047	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
7058_T063-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	7058	1	7058_G063	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
7058_T260-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	7058	1	7058_G260	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
6906_T077-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	6906	1	6906_G077	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
10015_T238-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	10015	1	10015_G238	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
6899_T031-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	6899	1	6899_G031	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
7186_T083-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	7186	1	7186_G083	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
7328_T042-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	7328	1	7328_G042	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
9792_T241-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	9792	1	9792_G241	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
7213_T199-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	7213	1	7213_G199	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
9762_T119-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	9762	1	9762_G119	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
9764_T368-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	9764	1	9764_G368	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
9871_T169-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	9871	1	9871_G169	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
9554_T244-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	9554	1	9554_G244	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
5784_T067-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	5784	1	5784_G067	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
6909_T260-R1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	6909	1	6909_G260	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
Athaliana_AT1G63350.1	Int8182_209	Int8182_209_221_R_43	NA	NA	Int8182_209_221_R_43	Athaliana	1	Athaliana_AT1G63350.1	../Autoclades_70_Refinement_1/Int8182_209_221_R_43/Int8182_209_221_R_43.best.fa	0
